time,open,high,low,close,volume
1771758000000,68096.6,68220.0,68096.6,68183.4,2418.754
1771761600000,68183.4,68205.1,67836.4,67892.4,4777.343
1771765200000,67892.4,68011.4,67538.0,67622.4,8419.02
1771768800000,67622.3,67664.1,67310.6,67420.1,9264.553
1771772400000,67420.0,67800.0,67275.0,67659.9,8713.428
1771776000000,67660.0,67712.0,67486.2,67601.6,2777.038
1771779600000,67601.7,67602.5,67150.0,67365.0,6481.384
1771783200000,67364.9,67444.5,67288.9,67392.3,2383.208
1771786800000,67392.2,67458.5,67372.6,67402.2,1339.505
1771790400000,67402.1,67464.3,67324.1,67374.9,1764.705
1771794000000,67375.0,67617.0,67375.0,67576.2,1649.612
1771797600000,67576.2,67728.0,67450.1,67631.2,2858.429
1771801200000,67631.2,67707.7,67435.5,67613.5,3385.54
1771804800000,67613.6,67655.8,66680.1,66705.8,8139.611
1771808400000,66705.8,66705.8,64232.8,64387.2,58774.078
1771812000000,64387.2,64877.2,64273.8,64742.4,14329.587
1771815600000,64742.5,65071.7,64658.0,64894.0,7843.597
1771819200000,64894.1,64989.9,64628.5,64777.3,4946.411
1771822800000,64777.2,65189.3,64768.8,65031.9,6877.93
1771826400000,65031.9,65775.0,64990.8,65717.7,11459.287
1771830000000,65717.7,65980.0,65597.5,65915.8,8197.238
1771833600000,65915.7,65922.9,65534.6,65639.0,6455.79
1771837200000,65639.0,66432.9,65633.8,66374.8,11681.811
1771840800000,66374.9,66574.5,66182.4,66291.1,7254.377
1771844400000,66291.2,66462.1,66072.5,66170.8,5334.809
1771848000000,66170.8,66490.0,65860.9,66249.9,10192.338
1771851600000,66250.0,66397.8,66067.7,66099.9,6492.762
1771855200000,66099.9,66234.6,65500.0,65895.5,16521.43
1771858800000,65895.6,66240.4,65556.6,65633.1,10861.521
1771862400000,65633.1,65701.2,65155.0,65343.1,13293.019
1771866000000,65343.0,65431.4,64111.8,64787.3,21891.512
1771869600000,64787.2,65149.0,64553.3,64602.9,10623.736
1771873200000,64602.9,64822.9,64050.0,64273.9,11253.569
1771876800000,64273.9,64460.0,63860.0,64445.9,10007.41
1771880400000,64445.9,64758.0,64427.5,64554.6,5109.025
1771884000000,64554.6,64989.0,64526.9,64694.3,5115.153
1771887600000,64694.4,64873.6,64484.2,64625.8,4495.295
1771891200000,64625.8,64980.0,64625.7,64910.2,4047.921
1771894800000,64910.2,64910.2,63375.6,64131.0,22474.378
1771898400000,64131.0,64480.0,63962.2,64080.3,6227.529
1771902000000,64080.2,64080.2,63303.9,63570.5,12030.927
1771905600000,63570.5,63606.3,62818.0,63338.2,18580.85
1771909200000,63338.1,63514.4,62655.0,63067.5,12128.199
1771912800000,63067.5,63290.9,62848.5,63050.4,6001.515
1771916400000,63050.4,63333.0,62885.4,63155.3,6451.535
1771920000000,63155.4,63432.4,62965.2,63357.2,5545.127
1771923600000,63357.2,63384.0,62900.0,63213.3,5799.677
1771927200000,63213.4,63341.6,63068.6,63250.0,3115.546
1771930800000,63250.0,63295.9,63027.0,63192.2,3404.0
1771934400000,63192.1,63319.2,62923.0,62936.0,5583.868
1771938000000,62935.9,63083.7,62401.7,62877.0,16775.853
